mouse,feedback_time,response_time
Cori,1.5040238521835363,1.468533988175068
Cori,1.137218003934095,1.101692641634827
Cori,0.9208145536583744,0.885648108729356
Cori,2.5880411354498847,2.5752562116560966
Cori,2.453638992579954,2.417567037651452
Cori,2.704842997705782,2.6675857765019373
Cori,1.6048254593358706,1.5685430140315475
Cori,2.5576406507532283,2.553406510241757
Cori,1.8700296876775155,1.834340083499228
Cori,2.321236881597997,2.28840944782155
Cori,2.590041167337631,2.574456605345404
Cori,2.1768345792884247,2.165300597352598
Cori,2.0344323088663714,2.033326509225617
Cori,2.283636282104453,2.276937686429392
Cori,0.6524102742960167,0.617745624336294
Cori,2.382837863746545,2.350989137070883
Cori,1.085617181225189,1.051862515492985
Cori,1.1532182590376578,1.1185011042853148
Cori,2.594041231113806,2.56118676773417
Cori,1.05441668377307,1.0180318097297911
Cori,2.3124367412910942,2.312292206492657
Cori,0.7368116199672841,0.7024231711836819
Cori,1.1368179975565909,1.1020981063916224
Cori,0.9368148087619376,0.9025251787902562
Cori,0.7536118878260822,0.7184018298382853
Cori,0.9712153572345414,0.9358412319622856
Cori,1.4880235970799731,1.4523790446735347
Cori,1.4188224937568066,1.3851614385034736
Cori,0.6528102806737479,0.6185204515745681
Cori,2.420438463240089,2.3861482007957875
Cori,1.6048254593358706,1.5696141632345189
Cori,2.7228432846975466,2.689699163224759
Cori,1.488423603457477,1.452568648989427
Cori,0.7372116263450152,0.7027990715787382
Cori,0.9696153317242988,0.9350668517924988
Cori,2.5988413076449888,2.5939632404781605
Cori,2.360837512979288,2.327756000081081
Cori,1.187218801132758,1.152573830896472
Cori,2.1032334058118067,2.069766853148621
Cori,1.936030739979742,1.9019080952014065
Cori,0.8908140753392217,0.8520268891627438
Cori,1.1908188585312018,1.1854737031558216
Cori,1.2212193432278582,1.1853359988983811
Cori,1.478823450395339,1.4693869368488777
Cori,1.4196225065118142,1.3851907293444583
Cori,2.323236913485744,2.290487939473224
Cori,2.6480420920881897,2.6485789480020685
Cori,1.0052158993296416,0.9690710126747036
Cori,2.604841403308683,2.57194320954568
Cori,1.3408212501269643,1.302679543116028
Cori,0.6392100638356624,0.6024842467190865
Cori,2.1032334058118067,2.0651248888962077
Cori,0.82161297201651,0.7864381197518924
Cori,1.3696217093133782,1.3522282083420123
Cori,2.253235797407797,2.218932468294497
Cori,1.1888188266430006,1.1860037378748984
Cori,1.0892172386234051,1.052990629097394
Cori,1.138818029444565,1.1025595726137
Cori,2.259235893071491,2.224895382498289
Cori,2.104433424944773,2.103391314217106
Cori,2.486839521919819,2.484936004580959
Cori,0.8712137628372147,0.8366643722952176
Cori,1.3944221047240717,1.3866561663803625
Cori,2.401638163493317,2.401981636460505
Cori,1.4392228190138212,1.4034978602080628
Cori,0.8400132653855508,0.8023402369656196
Cori,0.9892156442260784,0.9522757917882244
Cori,0.9740154018777504,0.9365812824576096
Cori,2.041232417285528,2.017367204448874
Cori,2.2624359440922035,2.2502767033868167
Cori,2.5460404658031166,2.5441083478876863
Cori,2.06403278080802,2.0573635571117848
Cori,1.2268194325140485,1.2026798315525866
Cori,2.2536358037853006,2.252795815685204
Cori,2.2572358611837444,2.2560101458075223
Cori,1.6732265499033474,1.6361502148627096
Cori,1.155218290925859,1.1191092418548578
Cori,1.2564199044554698,1.220058734363647
Cori,0.7708121620626116,0.7692769338830203
Cori,2.295236467054565,2.288977145214176
Cori,2.046832506571718,2.033774541589537
Cori,1.2400196429746302,1.2025564433620275
Cori,2.5016397578906435,2.467394450531174
Cori,2.4776393752354124,2.476400638148789
Cori,2.066832825451229,2.0326876475512563
Cori,2.174034534645216,2.1366013020681294
Cori,2.4408387884971035,2.4044993331979185
Cori,1.372421753956587,1.33653056674666
Cori,2.530440217077057,2.4957271039454554
Cori,1.3556214860975615,1.3195910781073508
Cori,1.556024681269946,1.5188829148235072
Cori,2.096033291015374,2.090790683671002
Cori,2.216435210669488,2.2178856544103382
Cori,2.637641926271044,2.6024248046430785
Cori,2.549240516823829,2.530511739384792
Cori,2.146834100969045,2.136201467305682
Cori,2.1508341647449924,2.1503579071700187
Cori,1.224019387871067,1.187533096892821
Cori,2.40363819538129,2.3853209972298828
Cori,2.6856426915817337,2.6478893819491987
Cori,1.573224955506248,1.53622495742934
Cori,2.508039859932069,2.499970791945998
Cori,2.232835472151009,2.2130511126454167
Cori,2.140033992550116,2.130485785454312
Cori,2.4828394581438715,2.4797003541925733
Cori,1.8648296047686015,1.8534673442056828
Cori,1.8988301468639293,1.8703800748767208
Cori,2.117233629027396,2.113806564766719
Cori,1.469623303710705,1.469606510903077
Cori,1.4604231570262982,1.4531370244383195
Cori,1.230819496289996,1.2203586849968815
Cori,2.310836715780624,2.306213613366708
Cori,2.2816362502167067,2.277860713212704
Cori,1.4744233802416602,1.4703814858048645
Cori,1.4842059439259288,1.4842059439259288
Cori,1.6252185683427314,1.5841512489389942
Cori,1.4506399026287653,1.4506399026287653
Cori,1.3700156381911768,1.3345555789432666
Cori,1.167611398277515,1.167611398277515
Cori,2.305226375956522,2.276060758407624
Cori,0.9868112383711604,0.9509628598171104
Cori,0.8200093232094048,0.7841652722888455
Cori,1.1009366524701818,1.1009366524701818
Cori,2.540829081065056,2.5120551685323846
Cori,1.4036160239791968,1.3673844628164318
Cori,1.853221186189728,1.8166297122892276
Cori,0.8836832430689299,0.8836832430689299
Cori,1.1548131673111186,1.116817461751765
Cori,2.051140106249676,2.051140106249676
Cori,1.335215238625068,1.3002591759357358
Cori,1.9856227063780525,1.9508934617557827
Cori,0.7028079775442677,0.6679365391229055
Cori,1.8334834808702285,1.8334834808702285
Cori,1.4001237925205317,1.4001237925205317
Cori,2.252825774310992,2.215565866955416
Cori,1.2000446654708128,1.2000446654708128
Cori,1.2700144900126986,1.2345383639188017
Cori,1.3872158356778357,1.3509932676630854
Cori,0.971211059255296,0.9333685708118368
Cori,1.1856135209500565,1.150473131204393
Cori,1.2677730615687608,1.2677730615687608
Cori,2.683230716071222,2.654416960997281
Cori,1.0052114496360218,0.9678433835805436
Cori,0.8528096998119281,0.8173206125559886
Cori,1.23641410422465,1.201144380845676
Cori,2.1344046749042604,2.1344046749042604
Cori,1.537617562538344,1.5015875928930311
Cori,2.51842882387308,2.488605334497322
Cori,2.4504280431116854,2.4216212293176227
Cori,0.7360083587394683,0.7005308336903227
Cori,1.2532142971186886,1.2177215054044837
Cori,2.5676293887768797,2.5385808164863306
Cori,0.9335248158758986,0.9335248158758986
Cori,2.086423863741913,2.0532748092995803
Cori,2.3152264907743643,2.2854258186729908
Cori,1.1536131535328875,1.1183524249269112
Cori,2.0548235009175078,2.0257728087288456
Cori,1.0712122074338026,1.0345353467828318
Cori,1.3212150778800833,1.2846638810185596
Cori,1.3356152432177169,1.30071092266013
Cori,0.8700098972987007,0.8342009543893596
Cori,2.494028543717548,2.4638857058764643
Cori,2.215797829911992,2.215797829911992
Cori,2.220025397708412,2.1835937593758104
Cori,0.8843736725459053,0.8843736725459053
Cori,2.609229866419128,2.579779337410286
Cori,2.1376244516093266,2.1075886969463795
Cori,1.2196139113306683,1.184866489170929
Cori,0.6532074080477059,0.6180911825891826
Cori,1.7011779776697151,1.7011779776697151
Cori,1.7540200471966614,1.718540001329643
Cori,0.8012500156973488,0.8012500156973488
Cori,0.6853454817145916,0.6853454817145916
Cori,2.097223987745224,2.0671984983280822
Cori,0.9356106505036904,0.9012697145835772
Cori,2.664430500213655,2.63147303429497
Cori,2.570029416333228,2.539281765252383
Cori,1.2848146599430947,1.2509263026944382
Cori,1.1685363258834514,1.1685363258834514
Cori,1.252014283340543,1.2177315330886245
Cori,0.7524085470407158,0.7185199134582945
Cori,0.921210485166057,0.884350965436056
Cori,0.8675411846198813,0.8675411846198813
Cori,2.5256289065419537,2.4962501203942797
Cori,0.6192070176669517,0.5853574894484268
Cori,2.2352255722315704,2.2014458101325545
Cori,0.8696098927060802,0.8351737602991989
Cori,2.6664305231772687,2.636080400415267
Cori,1.5872181320348773,1.551779678875505
Cori,1.1523827729669165,1.1523827729669165
Cori,1.2200139159234595,1.185702930028583
Cori,1.5687555826523294,1.5687555826523294
Cori,2.269625967205002,2.238514906386285
Cori,1.6688190689486646,1.6344563887819277
Cori,1.1032125748511137,1.0689176596833931
Cori,0.602806829365818,0.5682108526608545
Cori,0.8180093002458761,0.7846986691185975
Cori,1.635618687753322,1.6015911143142605
Cori,0.6692075917562761,0.6353421173645302
Cori,0.6364072151536675,0.6011824487917465
Cori,1.3520154315190211,1.318210365601658
Cori,0.986011229185806,0.9513088365913518
Cori,2.48122839675068,2.4509253072790216
Cori,1.885621558199432,1.851996553636468
Cori,1.0186703559090802,1.0186703559090802
Cori,1.3854441818479015,1.3854441818479015
Cori,1.2520142833405998,1.218379908608085
Cori,1.2696144854201066,1.2345841038948038
Cori,0.6852077754648462,0.6514497496178819
Cori,1.0357167391666735,1.0357167391666735
Cori,2.676830642587902,2.644431164708408
Cori,1.336015247810451,1.3041492638791397
Cori,2.4666973027345875,2.4666973027345875
Cori,1.1028125702582656,1.068894363071195
Cori,1.3724156657475532,1.3358995997290322
Cori,2.3319449931362897,2.3319449931362897
Cori,2.183185583311001,2.183185583311001
Cori,0.6696075963490102,0.6356291759174155
Cori,1.285614669128563,1.2517006231419143
Cori,0.9519605472668218,0.9519605472668218
Cori,1.002595719370902,1.002595719370902
Cori,1.068968138461628,1.068968138461628
Cori,2.158424690430479,2.126564042735936
Cori,1.2520142833405998,1.218184304895658
Cori,1.4024160102011365,1.368264055457303
Cori,0.6532074080478196,0.6191666021059063
Cori,2.2789389535822693,2.2789389535822693
Cori,0.9844112108148692,0.9518195420947676
Cori,0.6684075825708078,0.6348969176196988
Cori,1.2696144854198792,1.2357737629096164
Cori,1.5352175349820527,1.5018787343184383
Cori,0.935587869879214,0.935587869879214
Cori,2.667630536955357,2.636718557246468
Cori,0.7860089328288495,0.7529333345130453
Cori,1.1689780114314772,1.1689780114314772
Cori,1.0523202578345945,1.0523202578345945
Cori,2.522428869800251,2.490603427236806
Cori,0.9520108388049948,0.9184406622177904
Cori,1.3687519307633238,1.3687519307633238
Cori,2.551229200475745,2.5192895998391123
Cori,2.2000251680727843,2.1684297962247
Cori,2.265625921277888,2.233535495799288
Cori,1.1532131489401536,1.1196567876592098
Cori,1.268414471641904,1.2352926457595004
Cori,1.304814889578779,1.2695592300598264
Cori,1.2364141042247638,1.2028345499229545
Cori,2.5664734042987902,2.5664734042987902
Cori,2.1422289546035245,2.1422289546035245
Cori,1.16863597966028,1.16863597966028
Cori,2.6382081986516823,2.6382081986516823
Cori,1.1876135439136988,1.152959920655917
Cori,2.1692248144338464,2.1341899604067294
Cori,0.855209727368333,0.8196111348063368
Cori,2.4449966597923094,2.4449966597923094
Cori,1.5200173604589509,1.4858254454824191
Cori,1.2031552372535543,1.2031552372535543
Cori,2.062023583586438,2.0298911736337004
Cori,1.5364292018057313,1.5364292018057313
Cori,1.3026948787941135,1.3026948787941135
Cori,2.613739749361571,2.613739749361571
Cori,1.7697505952868369,1.7697505952868369
Cori,2.518028819280403,2.4853498154294584
Cori,2.2276254849700763,2.1953367159143227
Cori,2.531597133244873,2.531597133244873
Cori,2.386388709286166,2.386388709286166
Cori,2.0791818623430345,2.0791818623430345
Cori,2.078324936826561,2.078324936826561
Cori,2.3538474508435456,2.3538474508435456
Cori,2.5960744177866677,2.5960744177866677
Cori,2.223701376582312,2.223701376582312
Cori,2.1802218817366565,2.1802218817366565
Cori,2.3983392998738964,2.3983392998738964
Cori,2.666354827681289,2.666354827681289
Cori,2.3502127056968902,2.3502127056968902
Cori,1.6687088064701356,1.6687088064701356
Cori,1.1539926386441266,1.1539926386441266
Cori,2.3185779958017747,2.3185779958017747
Cori,1.7036194685147166,1.6690342359902388
Cori,0.9376106734673612,0.9038110830385904
Cori,0.8052091532791792,0.7701537687953532
Cori,0.602322552798455,0.602322552798455
Cori,0.6032068339584384,0.5691461997084843
Cori,2.420027694065425,2.3867246279342
Cori,2.1700248236193147,2.134808779898094
Cori,1.0380118262385167,1.0027624870675709
Cori,2.040423335579817,2.0035905620786707
Cori,0.921210485166057,0.886840042138374
Cori,1.423216249022289,1.386627352265123
Cori,2.683638370517656,2.683638370517656
Cori,0.7548085745970639,0.7204412187236358
Cori,1.886031810433451,1.886031810433451
Cori,2.21162530126162,2.1780702676992405
Cori,1.3384152753667422,1.3034169084885434
Cori,2.542894739853864,2.542894739853864
Cori,1.1376129698244313,1.1027444765998098
Cori,1.9024524843268864,1.9024524843268864
Cori,2.220009134823385,2.220009134823385
Cori,2.583492576048002,2.583492576048002
Cori,2.033770901061644,2.033770901061644
Cori,1.0552120237255167,1.0194942679936505
Cori,0.989211265927679,0.9529695520548104
Cori,1.4360725970243493,1.4360725970243493
Cori,1.372415665747667,1.337258389969065
Cori,1.254414310896891,1.219720414556832
Cori,2.0223520851384365,2.0223520851384365
Cori,2.115140471978293,2.115140471978293
Cori,1.406016051535289,1.3704980392076322
Cori,1.1560131810892926,1.1195056723061043
Cori,1.5724179621045096,1.5366541404096097
Cori,2.0306985082177107,2.0306985082177107
Cori,1.256814338453296,1.2209507591364854
Cori,2.1849895633697543,2.1849895633697543
Cori,1.3732156749331352,1.3375044879110192
Cori,2.2336255538607475,2.20019630306615
Cori,1.0044114404504398,0.9699994320426412
Cori,0.789208969570609,0.7538030378100302
Cori,1.4712168001476584,1.437047445377857
Cori,2.0664236341060587,2.0324940114126093
Cori,2.3440339785950077,2.3440339785950077
Cori,1.4228162444294412,1.386727539643516
Cori,1.13881298360252,1.103309883872953
Cori,2.607501861525406,2.607501861525406
Cori,1.4732168231114429,1.4367065000760704
Cori,2.4252277537707414,2.3906862899984844
Cori,1.1216127861157474,1.0864482436343224
Cori,0.8709704329839951,0.8709704329839951
Cori,2.250426662392556,2.250426662392556
Cori,1.206013755178219,1.1701317794174884
Cori,2.198025145109113,2.1634843455867667
Cori,1.4863196691680969,1.4863196691680969
Cori,2.098261954508871,2.098261954508871
Cori,1.3744156887109966,1.3369293875243784
Cori,1.0068114680068447,0.971524637930088
Cori,2.402871202703409,2.402871202703409
Cori,1.3724156657474396,1.3366811577138833
Cori,0.7052080051007579,0.6702494863504853
Cori,2.5508291958828977,2.515510627474214
Cori,2.416427652730817,2.3824172864813136
Cori,1.704371080580131,1.704371080580131
Cori,2.224025443635582,2.1891574435535404
Cori,2.0436233723214627,2.007939588765339
Cori,2.290026201433193,2.2557707998951173
Cori,1.19001357146999,1.1536460162681124
Cori,2.720431143193764,2.6846938208702795
Cori,1.4412164556943026,1.404553193630136
Cori,1.9914838988688643,1.9914838988688643
Cori,2.2588258432017483,2.224424082004134
Cori,0.7920090017196344,0.7551022343307068
Cori,1.1572131948673814,1.120861481604834
Cori,2.6340283195875145,2.6340283195875145
Cori,2.690927910861319,2.690927910861319
Cori,1.608018370856371,1.57015553033807
Cori,1.6256185729355366,1.5875390073642848
Cori,2.686030748220219,2.651517609205712
Cori,1.0568120420959983,1.0204817729215847
Cori,2.095667263886753,2.095667263886753
Cori,2.332934923900666,2.332934923900666
Cori,1.0752122533610873,1.038569511636524
Cori,2.1799589441709486,2.1799589441709486
Cori,2.671810446521704,2.671810446521704
Cori,2.199271389281876,2.199271389281876
Cori,2.4704822791472907,2.4704822791472907
Cori,2.532493200734052,2.532493200734052
Cori,1.7875810673226624,1.7875810673226624
Cori,2.5857402542217187,2.5857402542217187
Cori,0.8476133697849804,0.813717419598774
Cori,0.7528118601904055,0.7167736171527395
Cori,1.6524261854149955,1.6169670971051318
Cori,0.7864123952365532,0.7503171519559118
Cori,0.8192129175435667,0.7842345077933288
Cori,2.122433669691944,2.091847518938309
Cori,1.887629930738271,1.8508150010451767
Cori,0.9704153252513948,0.9338946889631076
Cori,0.920414529051726,0.8840380239538206
Cori,1.203619038726714,1.1674759560469283
Cori,0.924414592747695,0.9171959594220596
Cori,0.6528102677910681,0.6173516429653034
Cori,1.436822752202005,1.400035954660126
Cori,0.8196129239131551,0.784117487596319
Cori,0.9552150832066956,0.917490169812652
Cori,1.3696216821096243,1.3339068235519278
Cori,1.670826478416501,1.6345714130362694
Cori,1.053216643758077,1.0173940814451896
Cori,2.596441217664932,2.565006551416729
Cori,1.0864171724346363,1.0508489241515235
Cori,0.7632120257999304,0.7515441265004483
Cori,1.5700248732779585,1.5337469683185532
Cori,1.2948204909949084,1.2840657270538711
Cori,1.3848219241543234,1.384016281729771
Cori,0.9604151660114724,0.950709824215494
Cori,1.3628215738264655,1.3508070829470853
Cori,1.7696280517070306,1.7675291589082178
Cori,1.710827115376219,1.7011444893845749
Cori,2.3084366315547413,2.2768266091831606
Cori,0.9872155927744756,0.9513380522651572
Cori,1.0916172552394414,1.0674078255750032
Cori,1.2264194017936916,1.2184565920057937
Cori,0.750011815603159,0.7345021563475598
Cori,2.4604390520017887,2.427883969484128
Cori,1.4104223318085474,1.4011496716266263
Cori,2.323636873599469,2.2921343183420504
Cori,1.1200177074807698,1.0849768079833666
Cori,2.703242918347371,2.672321551921698
Cori,1.8876299307382285,1.8511265952002989
Cori,1.0856171596954596,1.050944536272027
Cori,0.9560150959458724,0.951363093169732
Cori,0.6776106627060585,0.6675652482497298
Cori,2.5364402622252555,2.500029603521341
Cori,2.7264432877840363,2.693301325509765
Cori,1.253219828556723,1.2174415941345271
Cori,1.288020382711693,1.2509950890251955
Cori,0.6540102868997337,0.6517728620090679
Cori,2.045632446729257,2.014317872997424
Cori,1.302020605647613,1.3017884160327071
Cori,2.152434147411725,2.1214574867998977
Cori,1.0228161596686505,1.017832585819917
Cori,2.042032389402891,2.010905591705296
Cori,2.2108350773729057,2.1792996446122856
Cori,1.453223013355455,1.4178311753227604
Cori,1.535624325492563,1.501015973359415
Cori,1.4896235929888348,1.45136070256018
Cori,1.0424164717788926,1.0347531044934044
Cori,1.353221420956061,1.3178606329444733
Cori,2.5876410775337035,2.555315779554064
Cori,2.5240400647676893,2.4923196915484027
Cori,2.159234255694912,2.1280870448781
Cori,2.3192368035338973,2.2830124937131018
Cori,0.7536118729295822,0.7178083940998476
Cori,1.271220115188612,1.2678961163376812
Cori,1.236819567403245,1.2012758410812694
Cori,2.555640567965952,2.5455969135839496
Cori,1.1684184782020566,1.1515894249867529
Cori,2.265635950007834,2.2308738764236296
Cori,0.7864123952365958,0.7512349594991292
Cori,1.2364195610336424,1.2018736150242262
Cori,0.8428132933498205,0.8344801036787999
Cori,2.4656391348065654,2.433969411913722
Cori,0.7692121213438554,0.7346922264612203
Cori,1.902830172782956,1.8681465962370112
Cori,1.60282539558483,1.568193426357709
Cori,1.2876203763420904,1.2516610424352166
Cori,1.269220083340599,1.2347403483630046
Cori,1.2524198158175182,1.217838591428233
Cori,1.0216161405598996,1.0184471437617049
Cori,1.0360163698654787,1.0010800949454506
Cori,1.2860203508638506,1.251340065022532
Cori,1.1188176883721326,1.0846675361822236
Cori,1.4540230260945464,1.4183779418442557
Cori,0.6704105480533826,0.635427794079078
Cori,2.3292369627737344,2.3272760295541275
Cori,2.637241867363855,2.616876625108944
Cori,1.2544198476656447,1.218649627172681
Cori,1.9856314912896096,1.9519581006559288
Cori,2.65004207119091,2.645831080553421
Cori,2.161234287542925,2.1480682170372347
Cori,2.104033376690495,2.100342708841481
Cori,0.95401506409803,0.952078735273858
Cori,1.390822019698362,1.3849046717378997
Cori,0.938814822053132,0.9356258700748868
Cori,1.5552246376028052,1.5186489445090956
Cori,1.5040238222943572,1.4689666306228446
Cori,0.8692137137434202,0.8350157702582237
Cori,0.8536134653289764,0.818418202094449
Cori,1.2700200960799748,1.2358819297816126
Cori,1.2224193380977797,1.218703508501676
Cori,1.038016401713321,1.0356838700930666
Cori,2.171634453152592,2.138381508519388
Cori,0.836413191436236,0.8027408315277853
Cori,0.7864123952366526,0.752359698363648
Cori,2.156434211107808,2.1227566528808666
Cori,1.020416121451149,0.9858555748738808
Cori,0.9192145099430036,0.8852254907696988
Cori,1.0000157966015877,0.9851688884854184
Cori,1.289620408190217,1.2859651827106973
Cori,2.105233395799246,2.072063784044758
Cori,0.6704105480532689,0.6352667552438334
Cori,0.8840139494183177,0.8854790313441754
Cori,1.0524166310189005,1.0518604521505497
Cori,0.8356131786971446,0.7857559450048939
Cori,2.256835809876748,2.2232030592498404
Cori,1.1768186119637676,1.1693647802356963
Cori,2.6472420266038625,2.612401110128076
Cori,1.1868187712036615,1.1522453609763943
Cori,2.675242472475702,2.642489899844577
Cori,1.6368259370005944,1.6024354766947226
Cori,1.1612183635493238,1.1530994559618648
Cori,1.3208209050186497,1.285552858144797
Cori,1.1200177074808837,1.085623383545908
Cori,0.6204097518536855,0.5857100065359191
Cori,2.5588406189227726,2.5525377064367376
Cori,2.052832561382047,2.0195011109609595
Cori,0.6244098155497113,0.6192574454547639
Cori,2.512839886418988,2.4789587103811077
Cori,1.2700200960799748,1.2357222407076731
Cori,1.4524230006162495,1.4189194263186664
Cori,0.8692137137433065,0.8358082412678414
Cori,1.4204224910486118,1.3861453869394609
Cori,2.3236368735995256,2.290030551713926
Cori,1.3716217139576656,1.3366017739913332
Cori,0.6696105353141775,0.6358062918973246
Cori,0.6612104015525802,0.6524870991165699
Cori,2.029232185575893,2.016878235629406
Cori,1.601625376476136,1.6028480985665965
Cori,2.4408387398915465,2.407150406129631
Cori,0.8372132041754412,0.8023569509010713
Cori,0.7708121468222089,0.7356186436544476
Cori,1.1964189240740095,1.1865445992424384
Cori,2.2724360582910776,2.238727182475486
Cori,0.7040110830994308,0.6690910696432866
Cori,2.664842306866035,2.6310329522237907
Cori,0.773212185039938,0.736807303606156
Cori,2.416038344976414,2.381598645740155
Cori,1.5720249051259998,1.5362090537098538
Cori,1.4384227776804437,1.4029494052638256
Cori,2.5332402112685486,2.499685689176772
Cori,1.2896204081899896,1.2528808072698894
Cori,1.5872251471706704,1.5530049759253188
Cori,2.4860394596560127,2.452169241416641
Cori,0.6736105990102033,0.6365798963355473
Cori,1.3080207011917082,1.3033298350090945
Cori,2.198834886284999,2.1645818678646265
Cori,1.0240161787776287,0.9860961096252367
Cori,1.0720169431291424,1.03670660154296
Cori,1.6224257076953563,1.5866818406022958
Cori,2.0720328671227435,2.0364471892697797
Cori,1.5224241152957347,1.486966712942717
Cori,1.2056190705746983,1.1698585662715004
Cori,1.138017994112715,1.1031048998428332
Cori,2.496839631635112,2.4632628750741787
Cori,2.5032397335488668,2.466145102636915
Cori,2.271236039182213,2.2691082608383795
Cori,0.9756154080561146,0.937143808702217
Cori,1.0892172170218828,1.053398682416514
Cori,0.920814535421414,0.8863287180691941
Cori,1.1220177393289532,1.0867897923362762
Cori,2.502039714440002,2.466740334356928
Cori,1.072016943129256,1.036693990999197
Cori,1.570824886017249,1.5362013861647483
Cori,0.9756154080561146,0.9703003019201332
Cori,2.362437491450464,2.327226766108538
Cori,2.5804409628810845,2.5466702698138306
Cori,0.9720153507297482,0.9369412961154922
Cori,0.7216113633617169,0.686954417085758
Cori,1.139618019591239,1.1032306657689332
Cori,1.4888235802496863,1.4536429086313092
Cori,1.0712169303899373,1.0366432869464006
Cori,2.4336386252389275,2.399161612522676
Cori,1.6056254401721617,1.5697026041684694
Cori,1.3080207011917082,1.3038065779942372
Cori,2.430438574282107,2.395952309715767
Cori,2.640441918320448,2.614405221348079
Cori,0.8156128602170156,0.802841222340021
Cori,2.645241994755679,2.6315299055629566
Cori,2.4880394915039687,2.485180780899327
Cori,1.440022803158854,1.403280298603249
Cori,0.7232113888401273,0.6866393044003871
